"REF_DATE","GEO","DGUID","National Occupational Classification","Job vacancy characteristics","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v105068413","7.322.19.1","300","E","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v105068413","7.322.19.1","245","E","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","","F","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","15.9","D","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","8.4","D","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","18.9","D","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","14.4","D","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","21.0","D","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","24.1","C","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","16.9","D","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","19.5","D","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","20.9","D","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","11.6","E","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Proportion of job vacancies","Percentage","242","units","0","v105068414","7.322.19.2","14.6","E","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","33.45","A","","","2"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","40.50","A","","","2"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","36.70","A","","","2"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","41.75","A","","","2"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","37.85","B","","","2"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","38.40","A","","","2"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","44.10","A","","","2"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","41.50","B","","","2"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","42.30","A","","","2"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","41.00","B","","","2"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","43.25","A","","","2"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","1 year to less than 3 years","Average offered hourly wage","Dollars","81","units","0","v105068415","7.322.19.5","47.35","D","","","2"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","465","E","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","455","D","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","795","D","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","725","D","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","1150","D","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","765","D","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","1170","C","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","695","D","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","985","D","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","430","D","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","","F","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v105068416","7.322.20.1","270","E","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","26.0","C","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","26.6","C","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","34.3","C","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","25.9","C","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","23.7","C","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","21.2","C","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","27.1","C","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","18.8","C","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","29.1","C","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","18.4","D","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","3 years to less than 5 years","Proportion of job vacancies","Percentage","242","units","0","v105068417","7.322.20.2","","F","","","1"
